,,,,,,,,,,,,,,,,,,,
5.890828333333333,,,,,,,,,,,,,,,,,,,
25.41473933333333,25.29135133333333,,,,,,,,,,,,,,,,,,
25.421927000000004,25.327377,4.105575000000001,,,,,,,,,,,,,,,,,
26.518886333333334,26.208721666666666,30.47555166666667,30.471901999999996,,,,,,,,,,,,,,,,
26.52076166666667,26.211790999999998,30.463963333333336,30.487560666666667,4.949869999999999,,,,,,,,,,,,,,,
25.489173666666662,25.433599333333333,31.007678666666664,31.07546066666667,31.461625333333334,31.44078966666667,,,,,,,,,,,,,,
25.453789333333333,25.473717999999998,30.949389333333336,31.001968333333327,31.43206766666667,31.343582000000005,4.118661666666666,,,,,,,,,,,,,
25.953523,25.930929333333335,31.476884,31.487134666666666,31.806556999999998,31.82292333333333,32.237134000000005,32.23264433333333,,,,,,,,,,,,
26.04107333333333,25.942725,31.40283333333333,31.421754000000007,31.80938799999999,31.826446999999995,32.274130666666665,31.996472333333337,4.115125666666667,,,,,,,,,,,
26.79506466666667,26.65581566666667,31.367828999999997,31.541108666666666,31.80939666666667,31.706422666666665,32.25622966666666,32.41652566666667,32.669192,32.718150333333334,,,,,,,,,,
26.68331333333333,26.67404633333333,31.37111133333334,31.39680166666667,31.917614333333333,31.710772000000002,32.224901,32.233834333333334,32.70747466666667,32.744620000000005,4.100346666666667,,,,,,,,,
29.495535333333336,29.670536,33.91179033333333,33.92534299999999,34.340201,34.36164466666666,34.90496066666667,34.87403266666667,35.52452066666667,35.56256299999999,35.20101833333334,35.20266833333333,,,,,,,,
29.514907000000004,29.486926666666673,33.90990366666667,33.91516333333334,34.33705533333333,34.35029966666667,34.86728033333333,34.88195566666666,35.516049333333335,35.630478,35.29036966666666,35.198983,51.86630333333332,,,,,,,
29.522870333333334,29.51188166666666,33.922654,33.955488,34.334379,34.464028,34.97272733333334,34.85647233333333,35.511382000000005,35.50894566666667,35.193064,35.19598366666666,51.88459866666666,51.72030499999999,,,,,,
29.50396933333334,29.603363999999996,33.91510533333334,33.93107566666667,34.335066333333344,34.366085999999996,34.88989099999999,34.85970533333333,35.51727666666667,35.514087999999994,35.195931333333334,35.22438533333332,51.734417666666666,51.695918999999996,51.817520666666674,,,,,
29.655612666666663,29.651877666666667,33.98536566666667,33.989328,34.405865333333324,34.556267,34.93911466666666,34.952574,35.694576999999995,35.711169999999996,35.339545666666666,35.31540466666666,38.492850999999995,38.471664000000004,38.49798900000001,38.48901066666667,,,,
29.655211666666666,29.632361666666668,34.006096666666664,34.001506,34.438449999999996,34.40559233333333,34.924057,34.92749599999999,35.723752999999995,35.74483133333333,35.271365666666675,35.30198433333334,38.46071599999999,38.64148166666666,38.49476233333332,38.45444900000001,50.371649000000005,,,
29.650521666666663,29.631563999999994,33.99738466666666,33.997344333333324,34.417398999999996,34.446366999999995,34.93179666666666,34.93096566666668,35.69464933333333,35.691843333333324,35.274965333333334,35.52140666666667,38.460075333333336,38.51020333333333,38.49947833333333,38.492124000000004,50.36882633333333,50.24715366666668,,
29.64133833333334,29.647022666666672,33.993447333333336,34.00421366666667,34.41834733333334,34.41625733333333,34.98612433333332,34.93949033333334,35.723166666666664,35.707443000000005,35.26940833333333,35.33014933333333,38.513052666666674,38.48256133333333,38.510295666666664,38.526249,50.575853,50.560625666666674,50.451122666666656,
